price,price_per_meter,floor,rooms,repair_type,total_area,distance_to_center,district,house_build_year,house_type,balcony_number,bathroom_many,separate_bathroom,first_floor,geo_lat,geo_lon
6999000,95877,8,3,8,73,1809,Южный 2,1991,7,1,0,1,0,57.12837057,65.5402835
6997000,84301,11,2,8,83,4482,Дударева,2016,3,1,0,1,0,57.11999617,65.48624098
6997000,95197,9,2,5,73.5,3768,1-й Заречный мкр.,2006,4,1,0,1,0,57.178104,65.550641
6990000,103863,4,3,6,67.3,5365,Восточный,1984,3,1,1,1,0,57.108448,65.604064
6990000,118475,16,2,6,59,5239,Ново-Патрушево,2017,3,0,0,1,0,57.099246,65.569376
6990000,110952,12,2,4,63,4249,2-й Заречный мкр.,2009,7,1,0,1,0,57.18203,65.55672
6990000,109219,7,2,8,64,6632,Тарманы,2012,7,0,0,0,0,57.18641707,65.622785
6990000,102794,12,1,6,68,5775,МЖК,2015,4,1,1,1,0,57.10019557,65.594946
6960000,96399,4,3,6,72.2,5552,МЖК,2015,7,1,0,1,0,57.09952,65.58502
6950000,93919,6,2,4,74,3623,Дом Обороны,2000,7,1,0,1,0,57.1588,65.491425
6950000,136275,4,2,6,51,5719,Восточный,1987,3,1,1,1,0,57.10457613,65.60470182
6950000,124107,8,2,8,56,4998,Ново-Патрушево,2019,3,1,0,1,0,57.100619,65.563218
6950000,119828,5,2,7,58,7102,Восточный-3,2020,5,1,0,0,0,57.095029,65.619295
6950000,119416,4,2,6,58.2,3238,1-й Заречный мкр.,2012,7,1,0,1,0,57.17344507,65.5424755
6950000,105463,5,3,7,65.9,3147,КПД,1993,3,1,0,1,0,57.13717301,65.59535036
6950000,96394,8,2,5,72.1,3780,2-й Заречный мкр.,2007,7,1,0,0,0,57.17771396,65.55710907
6930000,114735,13,2,7,60.4,3255,Московский тракт,2013,7,1,0,1,0,57.129495,65.498853
6910000,101767,1,2,5,67.9,2325,Центр: Дом печати,1999,7,2,0,1,1,57.15441996,65.5787944
6910000,101618,10,1,6,68,4740,МЖК,2010,7,0,0,1,0,57.10740647,65.58379802
6910000,97324,11,2,7,71,7633,Войновка,2015,3,1,0,1,0,57.0936878,65.62987261
6910000,120383,9,2,5,57.4,6458,Тарманы,2014,7,1,0,1,0,57.18375345,65.62350356
6907000,105936,7,3,4,65.2,4629,Воровского,1994,3,1,0,1,0,57.12515104,65.61284954
6900000,114050,14,2,7,60.5,7970,Войновка,2019,4,1,0,1,0,57.092392,65.635487
6900000,111290,7,3,7,62,2192,Южный 2,1995,7,1,0,1,0,57.124805,65.548454
6900000,109524,2,3,4,63,676,Центр: Драмтеатр,1995,3,1,0,1,0,57.13872615,65.54906017
6900000,109350,4,3,7,63.1,2117,Южный 2,1998,7,1,0,1,0,57.12553213,65.54085855
6900000,108150,3,2,6,63.8,1795,Червишевский тракт,2015,7,1,0,0,0,57.133207,65.523764
6900000,107812,7,2,8,64,7083,Войновка,2013,7,1,0,1,0,57.09893435,65.62685427
6900000,107276,7,2,2,64.32,5198,Дударева,2023,7,0,0,1,0,57.120133,65.471778
6900000,104545,14,2,5,66,4266,Плеханова,2016,3,1,1,1,0,57.13292351,65.47787767
6900000,104545,6,3,6,66,1717,Центр: Драмтеатр,1992,3,1,1,1,0,57.14891257,65.5722185
6900000,104545,2,3,8,66,2485,Московский тракт,1994,3,1,0,1,0,57.137373,65.506148
6900000,172500,14,0,7,40,2543,Заречный,2021,6,0,0,0,0,57.165691,65.560271
6900000,172500,13,1,7,40,3671,КПД,2022,5,0,0,1,0,57.137627,65.604441
6900000,172500,2,1,7,40,3048,Европейский мкр.,2014,4,1,0,1,0,57.17118063,65.55551007
6900000,162736,10,1,7,42.4,3727,Тюменский-3,2014,7,1,0,1,0,57.11249956,65.56371169
6900000,152655,5,1,1,45.2,5593,Дударева,2022,5,1,0,0,0,57.117827,65.466721
6900000,147122,9,1,5,46.9,2500,Дом Обороны,2007,7,1,0,0,0,57.156553,65.510361
6900000,143750,4,2,7,48,3428,Московский тракт,1990,7,0,0,1,0,57.13241549,65.49294241
6900000,138000,17,1,5,50,7016,Восточный-2,2012,7,1,0,0,0,57.096773,65.620907
6900000,135294,11,2,7,51,6314,Мыс,2019,5,0,0,1,0,57.166603,65.641102
6900000,132692,2,2,7,52,3559,Тюменская слобода,2020,5,1,0,0,0,57.121661,65.503801
6900000,129944,14,2,5,53.1,4005,Тюменская слобода,2020,4,1,0,0,0,57.125460,65.488867
6900000,118966,14,2,7,58,5745,МЖК,2014,4,1,0,0,0,57.10013707,65.5937965
6900000,116949,6,2,2,59,5593,Дударева,2022,5,1,0,1,0,57.117827,65.466721
6900000,98571,1,2,6,70,7250,Мыс,2011,7,0,0,1,1,57.174538,65.651306
6900000,93878,5,2,6,73.5,4640,Тюменский-2,2011,7,1,0,0,0,57.10604754,65.57503046
6900000,83636,4,3,7,82.5,1218,Центр: Драмтеатр,1985,7,2,0,1,0,57.14544591,65.56513103
6900000,82933,1,3,5,83.2,1387,Центр: Городская администрация,1981,7,1,0,1,1,57.147564,65.52293
6900000,80607,5,3,2,85.6,6333,Патрушева,2023,6,1,0,1,0,57.089433,65.518311
6900000,80607,5,2,2,85.6,6118,Патрушева,1999,7,1,0,1,0,57.091223,65.51973
6900000,80420,1,3,3,85.8,3630,Московский тракт,2011,3,1,0,1,1,57.130857,65.490571
6899000,174217,7,1,2,39.6,2910,Европейский мкр.,2023,5,1,0,0,0,57.170039,65.554423
6890000,111129,6,2,7,62,2725,Московский тракт,2006,3,1,0,1,0,57.13820807,65.5015575
6890000,103144,5,2,7,66.8,7126,Мыс,2015,4,1,0,1,0,57.18015857,65.6427725
6880000,112787,1,2,6,61,7250,Мыс,2011,7,1,0,1,1,57.174538,65.651306
6880000,111688,2,2,2,61.6,3664,Московский тракт,2023,5,1,0,0,0,57.134745,65.487247
6870000,118448,5,2,6,58,4038,Дом Обороны,2011,7,1,0,1,0,57.16627622,65.49189138
6850000,107031,3,2,5,64,5385,Восточный,2000,3,1,0,1,0,57.107099,65.601666
6850000,105385,6,2,6,65,6318,Нефтяников,2015,7,1,0,1,0,57.20085183,65.55559092
6850000,103318,10,2,8,66.3,4998,ДОК,2019,5,1,0,1,0,57.182710,65.502069
6850000,103945,6,3,6,65.9,2784,Южный мкр.,1991,3,1,0,1,0,57.12208752,65.52437447
6850000,94353,8,2,2,72.6,5671,Тарманы,2019,7,1,0,1,0,57.181539,65.609220
6850000,167073,4,1,2,41,2657,Центр: Дом печати,2023,7,0,0,0,0,57.159053,65.579747
6850000,119338,5,2,6,57.4,6138,Мыс,2018,5,1,1,1,0,57.166682,65.637860
6850000,107031,14,2,6,64,4628,Югра,2012,7,1,1,1,0,57.18425101,65.56678393
6850000,78555,8,3,6,87.2,3508,Маяк,2006,3,1,0,1,0,57.1465,65.48728
6830000,139959,18,1,4,48.8,3549,Тюменский-3,2013,4,1,0,1,0,57.11434209,65.56455611
6800000,123636,8,2,3,55,6561,Тарманы,2016,4,1,0,1,0,57.187027,65.619947
6800000,154545,18,1,8,44,8002,Звездный городок,2022,7,0,0,0,0,57.179148,65.660847
6800000,154195,9,1,8,44.1,2970,Европейский мкр.,2017,4,1,0,1,0,57.169126,65.563505
6800000,144681,12,1,8,47,3722,3-й Заречный мкр.,2024,6,1,0,1,0,57.176650,65.561250
6800000,144681,10,1,7,47,4258,Дом Обороны,2015,7,1,0,0,0,57.169077,65.491361
6800000,139630,8,1,7,48.7,3403,Студгородок,2019,5,1,0,1,0,57.157590,65.595807
6800000,139344,14,1,8,48.8,4695,5-й Заречный мкр.,2016,4,1,0,1,0,57.174528,65.599375
6800000,136000,10,2,7,50,7368,Звездный городок,2015,7,1,1,1,0,57.176743,65.651324
6800000,130895,11,2,6,51.95,6466,Патрушева,2023,5,1,1,1,0,57.089565,65.510013
6800000,129032,17,2,8,52.7,7390,Матмаcы,2021,5,1,0,0,0,57.188175,65.636901
6800000,119718,6,2,4,56.8,4228,2-й Заречный мкр.,2010,7,1,0,1,0,57.18146559,65.56024419
6800000,117241,3,3,6,58,5309,Югра,2004,7,1,1,1,0,57.189346,65.57436
6800000,116438,3,2,4,58.4,1264,Центр: Исторический,1977,7,0,0,1,0,57.1542761,65.5553976
6800000,115646,9,2,6,58.8,4786,Тюменская слобода,2019,4,1,0,1,0,57.115899,65.485938
6800000,113523,13,2,7,59.9,5662,Югра,2018,4,1,1,1,0,57.19092833,65.58284581
6800000,113333,13,2,5,60,5157,МЖК,2015,7,1,1,1,0,57.10561736,65.59162235
6800000,113145,2,2,2,60.1,7326,Ново-Гилёвский,2023,5,1,0,0,0,57.132396,65.664062
6800000,109855,18,2,7,61.9,7016,Восточный-2,2012,7,1,0,0,0,57.096773,65.620907
6800000,109677,7,2,5,62,4029,Тюменский-3,2008,3,1,0,1,0,57.11028058,65.56721512
6800000,109677,6,2,7,62,4093,Тюменская слобода,2015,4,1,0,0,0,57.115896,65.502429
6800000,108800,2,2,6,62.5,5696,Тарманы,2014,3,1,0,0,0,57.18101157,65.6108465
6800000,107937,11,2,7,63,4697,Югра,2011,7,1,1,1,0,57.18544609,65.56293016
6800000,104615,3,2,3,65,723,Центр: Драмтеатр,1983,7,1,0,0,0,57.14206157,65.5562465
6800000,103501,10,2,2,65.7,4304,Воровского,2022,7,0,0,0,0,57.120412,65.600821
6800000,103030,14,2,6,66,4284,Плеханова,2016,3,1,0,1,0,57.13457457,65.476683
6800000,103030,13,2,6,66,5549,МЖК,2011,3,1,0,1,0,57.103794,65.598198
6800000,102564,8,2,6,66.3,4809,Дударева,2017,3,1,0,1,0,57.11928762,65.48049176
6800000,101644,14,2,2,66.9,5488,Ново-Патрушево,2021,3,1,0,1,0,57.09714,65.57079
6800000,101493,9,3,7,67,1295,Центр: Исторический,1986,3,0,0,1,0,57.15591868,65.54800016
6800000,101493,1,2,2,67,7326,Ново-Гилёвский,2023,5,1,1,1,1,57.132396,65.664062
6800000,101341,15,3,2,67.1,8166,Звездный городок,2023,3,1,1,1,0,57.182510,65.660406
6800000,100443,4,2,7,67.7,5607,Ново-Патрушево,2022,3,1,0,1,0,57.095458,65.566793
6800000,98551,7,2,6,69,5962,Восточный,2004,7,1,0,1,0,57.10703,65.61558
6800000,98124,1,3,5,69.3,6907,Мыс,2013,4,1,0,1,1,57.179304,65.639449
6800000,94444,12,2,2,72,5148,Дударева,2022,4,1,0,0,0,57.122263,65.470458
6800000,90066,1,3,6,75.5,3156,1-й Заречный мкр.,1993,3,0,0,1,1,57.17268843,65.54827863
6800000,89122,2,2,4,76.3,8218,Войновка,2009,7,1,0,1,0,57.0948679,65.6456605
6800000,88312,5,2,4,77,2082,6 Микрорайон,2000,3,1,0,1,0,57.126743,65.5564
6800000,85213,4,3,5,79.8,6238,Тура,2002,3,1,0,1,0,57.14896157,65.647803
6800000,81928,7,2,6,83,5354,Восточный,2015,7,1,0,1,0,57.106331,65.599096
6800000,80000,2,2,5,85,3561,Московский тракт,2005,7,0,0,1,0,57.127521,65.495143
6800000,76404,10,3,4,89,5385,Восточный,2000,3,1,0,1,0,57.107099,65.601666
6800000,68000,2,3,1,100,6011,Дербыши,2019,7,1,0,0,0,57.119013,65.457500
6795000,109597,14,2,6,62,4241,Дом Обороны,2011,7,1,0,1,0,57.16501707,65.4861781
6790000,109164,2,2,7,62.2,4077,Тюменский-3,2011,3,1,0,1,0,57.10859427,65.55914825
6790000,113167,7,1,7,60,643,Центр: Драмтеатр,2004,7,0,0,1,0,57.139283,65.550021
6789000,80153,8,3,6,84.7,7633,Войновка,2015,3,1,0,1,0,57.0936878,65.62987261
6780000,98261,8,3,7,69,1450,Центр: Исторический,1980,3,1,0,1,0,57.15551349,65.55759416
6780000,93004,2,2,5,72.9,6718,Тарманы,2016,7,1,0,0,0,57.18324613,65.63005228
6780000,101955,7,3,6,66.5,3257,КПД,1976,3,1,1,1,0,57.13513136,65.59612291
6760000,91351,5,3,7,74,7615,ММС - Мелиораторов,2016,3,0,0,1,0,57.205337,65.602231
6760000,87792,5,2,5,77,5592,Дударева,2009,7,1,1,1,0,57.11870612,65.46576838
6760000,152252,11,1,8,44.4,3860,3-й Заречный мкр.,2012,4,1,0,1,0,57.177933,65.56124
6750000,116379,11,2,8,58,5828,СМП,2021,4,1,0,0,0,57.190060,65.592179
6750000,103846,3,3,7,65,1777,Центр: Дом печати,1987,3,1,1,1,0,57.15120752,65.57164382
6750000,102273,9,2,5,66,6811,Восточный-3,2012,3,1,0,0,0,57.096905,65.61593
6750000,102273,6,2,6,66,4265,Плеханова,2016,3,1,0,1,0,57.132924,65.477887
6750000,102273,2,2,7,66,6816,Восточный-3,2012,3,1,1,1,0,57.096480,65.615086
6750000,99265,15,2,7,68,4575,Плеханова,2015,6,2,0,1,0,57.133480,65.472254
6750000,91216,2,3,6,74,2764,Южный 2,1998,7,1,0,1,0,57.11958082,65.54436198
6750000,76705,9,3,4,88,3630,Московский тракт,2011,3,1,0,1,0,57.130857,65.490571
6750000,110656,16,2,8,61,2901,КПД,2015,7,0,0,1,0,57.14368795,65.59300575
6710000,101513,5,2,6,66.1,5549,МЖК,2011,3,1,1,1,0,57.103794,65.598198
6700000,107717,16,2,7,62.2,3903,Тюменская слобода,2016,4,0,0,1,0,57.11817836,65.50234777
6700000,106858,6,2,4,62.7,3848,Тюменский-3,2015,3,1,0,1,0,57.110154,65.553525
6700000,106349,6,2,1,63,7701,Рощино,2024,5,1,0,0,0,57.160844,65.421508
6700000,176316,10,1,7,38,1633,Центр: Драмтеатр,2006,7,0,0,1,0,57.15162257,65.5685715
6700000,162464,6,1,8,41.24,6168,Мыс,2022,5,1,0,1,0,57.165486,65.639332
6700000,159524,15,1,5,42,4756,5-й Заречный мкр.,2019,5,1,0,1,0,57.175074,65.5997970
6700000,140756,2,2,6,47.6,7617,Мыс,2021,7,1,0,0,0,57.184705,65.646812
6700000,136735,14,2,6,49,3934,3-й Заречный мкр.,2010,7,1,0,1,0,57.17756272,65.56748462
6700000,135628,2,1,3,49.4,2169,6 Микрорайон,2004,3,1,0,0,0,57.126074,65.557235
6700000,134000,14,2,8,50,7452,Звездный городок,2016,4,1,0,1,0,57.175899,65.653759
6700000,133201,3,1,7,50.3,1497,Центр: Исторический,2010,4,1,0,0,0,57.15769558,65.54878169
6700000,131373,4,2,8,51,7298,Ново-Гилёвский,2020,5,0,0,1,0,57.140343,65.665410
6700000,129094,6,2,7,51.9,4410,Дом Обороны,2015,4,1,0,0,0,57.162752,65.480519
6700000,128846,1,2,7,52,4342,Дом Обороны,2015,4,1,0,0,1,57.162743,65.481794
6700000,121818,4,2,7,55,3308,1-й Заречный мкр.,2011,7,1,0,1,0,57.17409369,65.54666167
6700000,120939,16,2,7,55.4,6424,Тарманы,2016,4,1,0,1,0,57.184173,65.621996
6700000,120287,14,2,7,55.7,3296,Московский тракт,2010,7,1,0,1,0,57.129538,65.498018
6700000,114923,14,2,7,58.3,4695,5-й Заречный мкр.,2016,4,1,0,1,0,57.174528,65.599375
6700000,111667,14,2,7,60,3047,Южный 2,2015,7,1,0,1,0,57.11775307,65.533663
6700000,110744,15,2,6,60.5,5244,МЖК,2014,7,1,0,1,0,57.10499165,65.59247575
6700000,110379,11,2,1,60.7,5050,ДОК,2023,5,1,0,1,0,57.186948,65.516200
6700000,108065,9,3,7,62,3678,2-й Заречный мкр.,1984,3,1,0,1,0,57.17662109,65.55847451
6700000,101515,5,3,3,66,4775,МЖК,1990,3,1,0,1,0,57.106747,65.582810
6700000,101362,4,3,7,66.1,1717,Центр: Драмтеатр,1992,3,1,1,1,0,57.148914,65.57222
6700000,100601,10,2,7,66.6,6483,Восточный-2,2008,3,1,0,1,0,57.10010257,65.6145475
6700000,100000,6,2,6,67,3654,Тюменский-3,2013,3,1,0,1,0,57.112104,65.555744
6700000,98966,2,3,8,67.7,7249,Войновка,1988,3,1,0,1,0,57.09775113,65.62855209
6700000,98529,7,2,6,68,6546,Тарманы,2013,7,1,1,1,0,57.185666,65.622156
6700000,98529,1,2,4,68,4335,Дом Обороны,2016,7,1,0,0,1,57.169575,65.490454
6700000,90054,3,3,6,74.4,5100,1 Микрорайон,1982,3,0,0,1,0,57.10812991,65.59650918
6700000,83750,8,2,7,80,8071,Войновка,2013,7,1,0,0,0,57.093487,65.639925
6700000,79762,11,3,7,84,4414,Тюменский-2,2009,4,0,0,0,0,57.10662436,65.56717919
6700000,77367,9,3,6,86.6,5585,Восточный,1997,3,1,0,1,0,57.104415,65.600749
6700000,74777,3,3,5,89.6,7807,ММС - Мелиораторов,2000,7,1,0,1,0,57.207073,65.60295
6700000,74362,4,3,8,90.1,4225,Дом Обороны,1997,3,1,0,0,0,57.165775,65.48741
6700000,104688,6,2,1,64,5885,СМП,2021,4,1,0,1,0,57.190304,65.593284
6690000,121636,11,2,2,55,6274,Патрушева,2022,5,1,1,0,0,57.091521,65.509382
6690000,101364,7,3,6,66,2812,6 Микрорайон,1989,3,0,0,1,0,57.119801,65.555564
6680000,100906,6,2,7,66.2,6826,Восточный-2,2010,3,1,0,1,0,57.09880723,65.62042234
6660000,99403,10,2,4,67,5607,Ново-Патрушево,2022,3,1,0,1,0,57.095458,65.566793
6650000,131944,3,2,6,50.4,7845,ММС - Мелиораторов,2003,7,1,0,1,0,57.20743839,65.60298604
6650000,129630,10,2,7,51.3,7368,Звездный городок,2015,7,1,0,1,0,57.176743,65.651324
6650000,127151,10,2,7,52.3,7563,ММС - Мелиораторов,2018,5,1,0,1,0,57.204392,65.60371
6650000,107258,6,2,7,62,5785,МЖК,2013,3,1,0,0,0,57.102513,65.601585
6650000,91096,8,2,6,73,5808,Казачьи Луга,1990,3,1,0,0,0,57.15215007,65.6399785
6650000,102308,4,2,7,65,5273,МЖК,2012,7,1,0,1,0,57.102406,65.585298
6650000,101527,8,2,6,65.5,2684,6 Микрорайон,2003,7,0,0,0,0,57.12329439,65.56648749
6650000,100302,6,2,7,66.3,4266,Плеханова,2016,3,1,0,1,0,57.13292351,65.47787767
6650000,135714,2,2,7,49,7368,Звездный городок,2015,7,0,1,1,0,57.176743,65.651324
6610000,97206,4,3,7,68,8168,Войновка,2009,7,1,0,1,0,57.09537479,65.64538652
6605000,134796,7,2,7,49,3034,Южный мкр.,1996,7,0,0,1,0,57.11989355,65.52319767
6605000,129004,7,2,6,51.2,2252,6 Микрорайон,2003,7,1,0,1,0,57.12630895,65.56171743
6605000,92249,9,3,2,71.6,6431,Лесобаза,2022,3,2,0,1,0,57.158330,65.648216
6600000,156398,7,0,7,42.2,2159,Центр: Дом печати,2016,7,1,0,0,0,57.158003,65.570521
6600000,151376,2,1,7,43.6,3137,КПД,2014,7,1,0,1,0,57.141860,65.596701
6600000,146667,6,1,7,45,4271,Тюменский-1,2010,7,0,0,0,0,57.11004108,65.57642285
6600000,132000,7,2,5,50,4978,Ново-Патрушево,2019,3,1,0,1,0,57.101222,65.566372
6600000,128906,10,2,7,51.2,7368,Звездный городок,2015,7,1,0,1,0,57.176743,65.651324
6600000,128906,3,2,7,51.2,3574,1-й Заречный мкр.,1987,3,1,0,1,0,57.17641157,65.5494015
6600000,128155,12,2,7,51.5,4802,5-й Заречный мкр.,2019,5,1,0,1,0,57.175523,65.600013
6600000,127907,10,2,6,51.6,6561,Тарманы,2016,4,1,0,1,0,57.187027,65.619947
6600000,126923,5,2,5,52,3473,1-й Заречный мкр.,1981,7,1,1,0,0,57.17558207,65.545961
6600000,125475,7,1,6,52.6,588,Центр: Городская администрация,2012,7,0,0,0,0,57.14598305,65.53583697
6600000,122222,1,2,8,54,5791,Патрушева,2022,7,1,0,1,1,57.095106,65.514673
6600000,170543,6,1,5,38.7,3048,Европейский мкр.,2014,4,1,1,1,0,57.17118063,65.55551007
6600000,165000,2,1,8,40,4395,Тюменская слобода,2020,5,0,0,1,0,57.118217,65.490786
6600000,103125,2,3,2,64,8166,Звездный городок,2023,3,1,0,1,0,57.182510,65.660406
6600000,103125,1,2,2,64,1795,Червишевский тракт,2015,7,1,0,0,1,57.13320683,65.52375463
6600000,100000,9,3,5,66,756,Центр: Исторический,1978,3,1,0,1,0,57.15020663,65.55156647
6600000,100000,6,3,6,66,5758,Восточный,1985,3,1,0,1,0,57.1064943,65.6097463
6600000,100000,2,3,6,66,3509,Дом Обороны,1998,3,1,0,1,0,57.15981896,65.49454141
6600000,98507,10,3,2,67,8166,Звездный городок,2023,3,0,0,1,0,57.182510,65.660406
6600000,98507,10,2,5,67,5390,МЖК,2006,7,0,0,1,0,57.10159407,65.5866185
6600000,98507,7,2,7,67,4729,Плеханова,2015,7,1,0,1,0,57.133617,65.469550
6600000,90411,4,3,6,73,5770,Югра,1996,7,1,0,1,0,57.19105,65.5866
6600000,88000,5,2,5,75,3478,Дом Обороны,2010,7,1,0,1,0,57.15441508,65.49066968
6600000,85714,1,1,7,77,6744,Войновка,2011,7,0,0,1,1,57.101411,65.6235101
6600000,79232,11,2,2,83.3,4724,Дударева,2017,3,0,0,1,0,57.11820768,65.48374366
6600000,78665,4,3,2,83.9,8125,Лесобаза,2021,5,0,0,1,0,57.160533,65.676019
6600000,74661,1,3,7,88.4,8168,Войновка,2009,7,1,0,1,1,57.09537479,65.64538652
6600000,74324,5,3,6,88.8,4760,1 Микрорайон,2001,3,1,0,1,0,57.10940057,65.590203
6600000,121996,13,1,5,54.1,4697,Югра,2011,7,1,0,0,0,57.18544609,65.56293016
6600000,121324,14,1,6,54.4,84,Центр: Драмтеатр,2008,7,0,0,0,0,57.144684,65.543805
6600000,120000,4,1,7,55,511,Центр: Драмтеатр,2002,7,1,0,1,0,57.14166107,65.551872
6600000,119349,5,3,5,55.3,2365,КПД,1974,7,1,0,1,0,57.1322836,65.57716845
6600000,113990,8,2,2,57.9,4163,Воровского,2023,7,0,0,0,0,57.121047,65.598782
6600000,111864,10,2,7,59,6293,Казачьи Луга,2011,7,1,0,1,0,57.1507144,65.64841384
6600000,111864,10,2,7,59,5701,Ново-Патрушево,2022,3,1,0,0,0,57.094754,65.568069
6600000,111864,9,2,7,59,5701,Ново-Патрушево,2022,3,1,0,0,0,57.094754,65.568069
6600000,111864,8,2,7,59,7424,Войновка,2007,7,1,0,1,0,57.09877307,65.634454
6600000,110184,14,2,5,59.9,3411,Тюменский-3,2014,4,1,0,1,0,57.1151064,65.561568
6600000,110000,8,2,7,60,3229,Московский тракт,2014,7,1,0,1,0,57.129348,65.499518
6600000,110000,5,2,7,60,3302,Московский тракт,2008,7,0,0,1,0,57.13031496,65.4971106
6600000,110000,3,2,4,60,1819,Центр: Драмтеатр,1980,7,0,0,1,0,57.14218407,65.5748685
6600000,109272,9,3,8,60.4,2799,Студгородок,1980,7,1,0,0,0,57.15183734,65.58925978
6600000,108731,5,2,7,60.7,3242,Московский тракт,2008,7,0,0,1,0,57.13035892,65.49819756
6600000,106452,10,2,2,62,8222,Лесобаза,2021,5,1,0,1,0,57.160979,65.677479
6600000,105939,6,2,6,62.3,6899,Восточный-3,2013,3,1,0,1,0,57.095568,65.615188
6600000,105431,4,2,7,62.6,4451,Тюменский-2,2012,4,1,0,1,0,57.10592044,65.56496035
6600000,105263,13,2,2,62.7,7890,Звездный городок,2018,4,0,0,0,0,57.180187,65.657640
6600000,104762,7,2,7,63,7463,Войновка,2012,7,0,0,1,0,57.09437257,65.627079
6600000,104762,6,2,7,63,5828,СМП,2021,4,1,0,1,0,57.190060,65.592179
6600000,104762,5,2,7,63,4276,Плеханова,2016,3,0,0,1,0,57.13379299,65.47721291
6600000,103774,7,2,1,63.6,4991,Дударева,2022,4,1,1,1,0,57.124912,65.470880
6600000,103125,5,3,6,64,8203,Московский,2011,7,1,0,1,0,57.109816,65.425515
